Date,Open,High,Low,Close,Volume,High_Vol_Flag,Daily_Return,SMA_20,SMA_50,Volatility_20d,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,Daily_Return_Pct,Normalised_Price,Drawdown,Drawdown_Pct,Ticker
2010-06-28,236.28,238.74,234.55,236.06,3524600.0,False,,,,,,0.0,0.0,0.0,,,,100.0,0.0,0.0,GOOGL
2010-06-29,231.74,232.24,225.56,227.13,7004200.0,False,-0.03782936541557236,,,,,-0.7123646723646857,-0.14247293447293716,-0.5698917378917485,,,-3.782936541557236,96.21706345844277,-0.037829365415572344,-3.7829365415572345,GOOGL
2010-06-30,226.65,228.84,222.38,222.48,7206400.0,False,-0.02047285695416723,,,,,-1.6333071971818356,-0.4406397870147169,-1.1926674101671186,,,-2.047285695416723,94.24722528170804,-0.05752774718291965,-5.752774718291965,GOOGL
2010-07-01,222.61,224.16,216.82,219.74,7027200.0,False,-0.01231571377202434,,,,,-2.5548056744923713,-0.8634729645102478,-1.6913327099821234,,,-1.231571377202434,93.08650343133102,-0.0691349656866898,-6.91349656866898,GOOGL
2010-07-02,220.81,221.13,218.0,218.28,3872000.0,False,-0.0066442158915082095,,,,,-3.3641300578611038,-1.363604383180419,-2.0005256746806848,,,-0.664421589150821,92.46801660594764,-0.0753198339405236,-7.531983394052361,GOOGL
2010-07-05,220.81,221.13,218.0,218.28,3872000.0,False,0.0,,,,,-3.95987844872991,-1.8828591962903172,-2.0770192524395927,,,0.0,92.46801660594764,-0.0753198339405236,-7.531983394052361,GOOGL
2010-07-06,222.0,223.8,216.82,218.04,5120200.0,False,-0.0010995052226498991,,,,,-4.400651365237053,-2.3864176300796647,-2.0142337351573882,,,-0.10995052226498991,92.36634753876133,-0.07633652461238673,-7.633652461238673,GOOGL
2010-07-07,219.17,225.64,217.74,224.98,6259400.0,False,0.03182902219776196,,,,,-4.142218164606021,-2.737577736984936,-1.4046404276210849,,,3.182902219776196,95.30627806489875,-0.046937219351012506,-4.693721935101251,GOOGL
2010-07-08,226.76,228.62,224.88,228.28,5337800.0,False,0.014667970486265558,,,,,-3.6292893816089986,-2.9159200659097486,-0.71336931569925,,,1.4667970486265558,96.7042277387105,-0.03295772261289503,-3.295772261289503,GOOGL
2010-07-09,236.0,236.55,231.45,233.73,8663000.0,False,0.023874189591729378,,,,,-2.7513048435730525,-2.8829970214424097,0.13169217786935716,,,2.387418959172938,99.01296280606626,-0.00987037193933751,-0.987037193933751,GOOGL
2010-07-12,236.18,239.64,235.57,237.92,6668800.0,False,0.017926667522354833,,,,,-1.697826304159463,-2.645962877985821,0.9481365738263579,,,1.7926667522354833,100.7879352706939,0.0,0.0,GOOGL
2010-07-13,241.12,246.48,240.18,244.6,7952600.0,False,0.028076664425016773,,,,,-0.32022543932933445,-2.1808153902545233,1.8605899509251889,,,2.8076664425016773,103.61772430737948,0.0,0.0,GOOGL
2010-07-14,244.94,246.86,243.23,245.74,6236000.0,False,0.004660670482420359,,,,,0.8536809412564139,-1.573916123952336,2.42759706520875,,,0.46606704824203593,104.10065237651445,0.0,0.0,GOOGL
2010-07-15,245.86,247.27,241.42,247.01,9690200.0,True,0.005168063807275969,,,,,1.8649901460884735,-0.8861348699441742,2.7511250160326477,,,0.5168063807275969,104.63865119037533,0.0,0.0,GOOGL
2010-07-16,234.53,235.28,229.76,229.94,15649600.0,True,-0.06910651390631961,,,,45.789568179487965,1.2743635670128697,-0.4540351825527655,1.7283987495656352,,,-6.910651390631961,97.40743878674914,-0.06910651390631956,-6.910651390631956,GOOGL
2010-07-19,230.5,234.75,228.78,233.09,9100600.0,False,0.013699225885013488,,,,49.584676552517756,1.048381334779691,-0.1535518790862742,1.2019332138659653,,,1.3699225885013488,98.74184529356943,-0.05635399376543455,-5.635399376543455,GOOGL
2010-07-20,230.52,241.5,230.36,240.8,8109000.0,False,0.03307735209575702,,,,57.438585713165516,1.474425097733473,0.17204351627767522,1.3023815814557977,,,3.3077352095757018,102.0079640769296,-0.025140682563458888,-2.514068256345889,GOOGL
2010-07-21,242.0,242.82,237.74,238.75,6559200.0,False,-0.008513289036544913,,,,54.98580852817764,1.6278847399595406,0.4632117610140484,1.1646729789454922,,,-0.8513289036544913,101.13954079471321,-0.033439941702765034,-3.3439941702765035,GOOGL
2010-07-22,241.44,244.4,241.24,242.4,4295400.0,False,0.015287958115183242,,,,58.39262228422922,2.0207333515046457,0.7747160791121679,1.2460172723924778,,,1.5287958115183242,102.68575785817164,-0.01866321201570781,-1.8663212015707809,GOOGL
2010-07-23,240.38,245.3,240.22,245.03,0.0,False,0.01084983498349823,232.61399999999998,,,60.70060408730666,2.5152929947208236,1.122831462233899,1.3924615324869245,252.7469155992448,212.48108440075515,1.084983498349823,103.79988138608829,-0.00801586980284195,-0.801586980284195,GOOGL
2010-07-26,244.54,245.19,242.44,244.48,3990400.0,False,-0.0022446231073746103,233.035,,0.3889531947371258,59.951650673810214,2.830229547158325,1.4643110792187843,1.3659184679395406,253.8131266568577,212.2568733431423,-0.22446231073746103,103.56688977378631,-0.010242500303631438,-1.0242500303631437,GOOGL
2010-07-27,245.29,248.75,245.08,246.32,4902400.0,False,0.007526178010471174,233.99450000000002,,0.3594877050272007,61.656151846463096,3.1915020079323426,1.8097492649614961,1.3817527429708465,255.3877084402602,212.60129155973982,0.7526178010471174,104.34635262221468,-0.002793409173717654,-0.2793409173717654,GOOGL
2010-07-28,247.47,247.62,241.34,242.18,4945342.0,False,-0.01680740500162381,234.9795,,0.3563576975259434,55.89207071270221,3.107923428676287,2.0693840977044546,1.0385393309718323,255.95037551820377,214.00862448179623,-1.680740500162381,102.59256121325086,-0.019553864216023578,-1.9553864216023578,GOOGL
2010-07-29,242.98,244.44,239.66,242.5,5062382.0,False,0.0013213312412254652,236.1175,,0.35107360229525303,56.23266557119331,3.03255077052782,2.2620174322691278,0.7705333382586921,256.0508540896447,216.18414591035528,0.13213312412254652,102.72811996949929,-0.018258370106473385,-1.8258370106473385,GOOGL
2010-07-30,239.82,243.68,239.57,242.42,3933554.0,False,-0.0003298969072165203,237.32450000000003,,0.3489626943010721,56.11600265258259,2.9325573686106168,2.3961254195374257,0.536431949073191,255.56134238019285,219.0876576198072,-0.03298969072165203,102.69423028043715,-0.018582243633860993,-1.8582243633860993,GOOGL
2010-08-02,244.5,246.64,243.47,245.2,3725800.0,False,0.011467700684761883,238.6705,,0.3489426281816978,59.27767070099739,3.042561884275358,2.5254127124850125,0.5171491717903454,254.84626286332497,222.49473713667504,1.1467700684761883,103.87189697534525,-0.007327638557143445,-0.7327638557143445,GOOGL
2010-08-03,245.25,246.23,243.38,244.92,3606170.0,False,-0.0011419249592169445,240.0145,,0.34895421475593846,58.81802999456032,3.0717385061292077,2.634677871213852,0.43706063491535563,253.15483320894492,226.87416679105507,-0.11419249592169445,103.75328306362788,-0.008461195902999893,-0.8461195902999893,GOOGL
2010-08-04,246.09,253.5,245.52,253.16,7627440.0,False,0.03364363873918008,241.42350000000002,,0.3507858510645682,66.94184205434728,3.7169140530958487,2.851125107590252,0.8657889455055967,253.79696103136598,229.05003896863406,3.364363873918008,107.24392103702449,0.0,0.0,GOOGL
2010-08-05,252.94,254.3,251.78,254.05,4840772.0,False,0.0035155632801391334,242.71200000000005,,0.349427385782332,67.68336794902925,4.251032626325042,3.13110661133721,1.1199260149878318,254.6830995845475,230.7409004154526,0.35155632801391334,107.62094382784038,0.0,0.0,GOOGL
2010-08-06,252.7,252.87,248.02,250.11,6501710.0,False,-0.015508758118480626,243.531,,0.35006999963813556,61.14458976019079,4.306754783398333,3.366236245749435,0.9405185376488978,255.15083947710463,231.9111605228954,-1.5508758118480626,105.95187664153183,-0.015508758118480605,-1.5508758118480606,GOOGL
2010-08-09,251.12,252.75,250.68,252.68,3742872.0,False,0.01027547878933266,244.269,,0.3469649494718396,63.6138791300579,4.5063461624910985,3.594258229097768,0.9120879333933307,256.2573819197015,232.2806180802985,1.027547878933266,107.04058290265186,-0.005392639244243277,-0.5392639244243277,GOOGL
2010-08-10,251.18,253.0,249.28,251.86,4147714.0,False,-0.00324521133449418,244.632,,0.33483616978923536,62.25445082902567,4.545953696965626,3.7845973226713396,0.7613563742942859,257.0929243553385,232.17107564466153,-0.324521133449418,106.6932135897653,-0.008620350324739215,-0.8620350324739215,GOOGL
2010-08-11,248.86,249.0,245.75,245.87,4398726.0,False,-0.023783054077662236,244.63849999999996,,0.3464969286372686,53.29487359652815,4.047344743098449,3.8371468067567616,0.2101979363416877,257.10199325873447,232.17500674126546,-2.3783054077662236,104.15572312124037,-0.03219838614445978,-3.219838614445978,GOOGL
2010-08-12,241.97,247.38,241.26,246.0,4348816.0,False,0.0005287346971976081,244.58800000000002,,0.3460159116006456,53.45144934184195,3.620943485873738,3.793906142580157,-0.17296265670641864,257.01917744349157,232.15682255650847,0.05287346971976081,104.21079386596628,-0.03168667585121043,-3.1686675851210433,GOOGL
2010-08-13,244.5,245.6,243.0,243.18,3758662.0,False,-0.011463414634146352,245.25,,0.2364027511562177,49.56937524491075,3.0206468486079814,3.639254283785722,-0.6186074351777404,255.6391745277676,234.8608254722324,-1.1463414634146352,103.01618232652716,-0.04278685298169653,-4.278685298169653,GOOGL
2010-08-16,241.84,244.94,240.25,242.8,2612374.0,False,-0.001562628505633712,245.7355,,0.23335013340167965,49.052383484722235,2.4855922541848656,3.408521877865551,-0.9229296236806852,254.51482613407288,236.95617386592713,-0.1562628505633712,102.85520630348218,-0.044282621531194645,-4.428262153119465,GOOGL
2010-08-17,244.26,247.35,243.02,245.26,3754146.0,False,0.010131795716639136,245.95850000000002,,0.2055690932092247,52.505785064171526,2.23430341520168,3.173678185332777,-0.939374770131097,254.43119366227359,237.48580633772644,1.0131795716639136,103.89731424214182,-0.03459948828970683,-3.4599488289706835,GOOGL
