Date,Open,High,Low,Close,Volume,High_Vol_Flag,Daily_Return,SMA_20,SMA_50,Volatility_20d,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,Daily_Return_Pct,Normalised_Price,Drawdown,Drawdown_Pct,Ticker
2010-06-28,20.545,20.637,20.226,20.386,87896331.0,False,,,,,,0.0,0.0,0.0,,,,100.0,0.0,0.0,MSFT
2010-06-29,20.21,20.294,19.379,19.546,142668268.0,True,-0.04120474835671539,,,,,-0.06700854700854819,-0.013401709401709639,-0.053606837606838556,,,-4.120474835671539,95.87952516432846,-0.041204748356715386,-4.120474835671539,MSFT
2010-06-30,19.498,19.861,19.244,19.295,96570354.0,False,-0.012841502097615809,,,,,-0.1387672827330917,-0.03847482406798605,-0.10029245866510564,,,-1.284150209761581,94.64828804081233,-0.05351711959187666,-5.351711959187666,MSFT
2010-07-01,19.363,19.555,19.06,19.421,109960159.0,True,0.006530189168178158,,,,,-0.18335583883941453,-0.06745102702227175,-0.11590481181714278,,,0.6530189168178158,95.26635926616306,-0.04733640733836946,-4.733640733836946,MSFT
2010-07-02,19.546,19.689,19.331,19.514,74509716.0,False,0.004788630863498344,,,,,-0.20878156412112858,-0.09571713444204312,-0.11306442967908546,,,0.47886308634983443,95.72255469439813,-0.04277445305601883,-4.2774453056018835,MSFT
2010-07-05,19.546,19.689,19.331,19.514,74509716.0,False,0.0,,,,,-0.226322727072656,-0.12183825296816571,-0.10448447410449029,,,0.0,95.72255469439813,-0.04277445305601883,-4.2774453056018835,MSFT
2010-07-06,19.89,20.201,19.775,19.976,87732303.0,False,0.02367531003382184,,,,,-0.20063192622758308,-0.13759698762004918,-0.0630349386075339,,,2.367531003382184,97.98881585401746,-0.020111841459825378,-2.0111841459825377,MSFT
2010-07-07,19.976,20.393,19.8,20.377,97661093.0,False,0.020074088906687937,,,,,-0.1462287982010757,-0.1393233497362545,-0.006905448464821218,,,2.0074088906687937,99.95585205533209,-0.00044147944667911025,-0.04414794466791103,MSFT
2010-07-08,20.377,20.646,20.102,20.469,60527030.0,False,0.004514894243510037,,,,,-0.09459980845721461,-0.1303786414804465,0.0357788330232319,,,0.4514894243510037,100.40714215638185,0.0,0.0,MSFT
2010-07-09,20.469,20.469,20.251,20.353,64157220.0,False,-0.005667106355952911,,,,,-0.06232524602590317,-0.11676796238953785,0.05444271636363468,,,-0.5667106355952911,99.83812420288434,-0.005667106355952888,-0.5667106355952888,MSFT
2010-07-12,20.495,20.873,20.477,20.822,59457018.0,False,0.023043286002063512,,,,,0.001084456688381863,-0.09319747857395391,0.09428193526233578,,,2.304328600206351,102.13872265280095,0.0,0.0,MSFT
2010-07-13,21.082,21.217,20.882,21.074,73544078.0,False,0.012102583805590372,,,,,0.07085462882421112,-0.06038705709432091,0.13124168591853203,,,1.2102583805590372,103.37486510350243,0.0,0.0,MSFT
2010-07-14,21.394,21.475,21.066,21.332,86736612.0,False,0.012242573787605515,,,,,0.14529160552522669,-0.019251324570411392,0.16454293009563808,,,1.2242573787605515,104.64043951731581,0.0,0.0,MSFT
2010-07-15,21.376,21.458,20.947,21.394,67868800.0,False,0.0029064316519782363,,,,,0.20690129831918114,0.025979200007507117,0.18092209831167402,,,0.2906431651978236,104.94456980280584,0.0,0.0,MSFT
2010-07-16,21.394,21.501,20.865,20.873,77567068.0,False,-0.024352622230531806,,,,59.1462349155076,0.21125189753588103,0.0630337395131819,0.1482181580226991,,,-2.4352622230531806,102.38889433925245,-0.0243526222305318,-2.4352622230531797,MSFT
2010-07-19,20.922,21.217,20.89,21.157,44640015.0,False,0.0136060939970295,,,,63.58617003109095,0.23490832828929342,0.09740865726840423,0.1374996710208892,,,1.36060939970295,103.78200725988424,-0.011077872300644963,-1.1077872300644962,MSFT
2010-07-20,20.856,21.367,20.714,21.367,54243482.0,False,0.009925792881788631,,,,66.48651567343074,0.2675176876740011,0.1314304633495236,0.13608722432447748,,,0.9925792881788631,104.81212596880212,-0.0012620360848834941,-0.1262036084883494,MSFT
