Date,Open,High,Low,Close,Volume,High_Vol_Flag,Daily_Return,SMA_20,SMA_50,Volatility_20d,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,Daily_Return_Pct,Normalised_Price,Drawdown,Drawdown_Pct,Ticker
2013-11-01,163.0,165.9,160.41,162.17,7178771.0,False,0.013942728523196113,172.587,173.2234,0.46766241708355133,41.56333987146776,-3.505942452323012,-1.2985063698166024,-2.2074360825064097,189.57545688602772,155.59854311397226,1.3942728523196113,953.9411764705882,-0.16134870972746557,-16.13487097274656,TSLA
2013-11-04,165.0,175.39,164.22,175.2,13088296.0,True,0.08034778319047908,172.1935,173.44300000000004,0.5555651147501445,53.4174247171803,-2.614779888149968,-1.5617610734832756,-1.0530188146666926,188.51090468914944,155.87609531085056,8.03477831904791,1030.5882352941176,-0.09396493768423238,-9.396493768423237,TSLA
2013-11-05,179.85,181.43,171.36,176.81,22281994.0,True,0.009189497716895145,172.2975,173.639,0.5316076772735082,54.6417726769835,-1.7583444901437133,-1.6010777568153634,-0.15726673332834995,188.70921580882012,155.8857841911799,0.9189497716895145,1040.0588235294117,-0.08563893054765477,-8.563893054765478,TSLA
2013-11-06,154.81,160.73,146.35,151.16,31056137.0,True,-0.14507098014818165,171.41649999999998,173.3332,0.7358564326334088,37.65933064650928,-3.1134638280003912,-1.903554971052369,-1.2099088569480223,190.32505476121577,152.5079452387842,-14.507098014818165,889.1764705882351,-0.21828618710244613,-21.828618710244612,TSLA
2013-11-07,144.19,145.65,137.62,139.77,22247591.0,True,-0.07535062185763419,169.7585,172.80740000000003,0.768376359567893,32.78640096428596,-5.048289932269881,-2.5325019632958714,-2.51578796897401,193.34491381902103,146.17208618097897,-7.535062185763419,822.1764705882354,-0.27718880901897913,-27.71888090189791,TSLA
2013-11-08,136.48,140.6,132.32,137.95,22468891.0,True,-0.013021392287329348,167.721,172.1864,0.751570450798589,32.07226721690988,-6.651834145788513,-3.3563683997944,-3.295465745994113,194.83214348478558,140.60985651521443,-1.3021392287329348,811.470588235294,-0.2866008170864147,-28.66008170864147,TSLA
2013-11-11,141.0,145.42,137.1,144.7,13986739.0,True,0.048930772018847435,165.97,171.7004,0.7800064418573522,37.50879691691066,-7.293906288621741,-4.143875977559869,-3.1500303110618724,194.3137077394799,137.6262922605201,4.8930772018847435,851.1764705882352,-0.25169364430883806,-25.169364430883807,TSLA
2013-11-12,144.69,144.7,136.18,137.8,14950855.0,True,-0.04768486523842419,163.663,171.0776,0.780898162048091,34.47164410198776,-8.264260175016773,-4.96795281705125,-3.2963073579655227,193.3283986640115,133.99760133598852,-4.7684865238424194,810.5882352941178,-0.2873765320370274,-28.73765320370274,TSLA
2013-11-13,140.84,142.37,136.34,138.7,12645626.0,False,0.006531204644411925,161.42000000000002,170.43920000000003,0.7831088743074822,35.20857898876271,-8.858534471479942,-5.746069147936989,-3.1124653235429527,191.53140787493214,131.3085921250679,0.6531204644411925,815.8823529411765,-0.28272224233335064,-28.272224233335063,TSLA
2013-11-14,138.92,140.4,134.11,137.6,12197344.0,False,-0.007930785868781487,159.16,169.79260000000002,0.7826739387860566,34.69500658618456,-9.310931319461275,-6.459041582241847,-2.8518897372194285,189.29983620253742,129.02016379746257,-0.7930785868781487,809.4117647058823,-0.28841081863784457,-28.841081863784456,TSLA
2013-11-15,136.85,137.95,134.35,135.45,9885349.0,False,-0.015625,156.7625,169.16219999999998,0.7803621060000584,33.661491098624126,-9.730775786461322,-7.113388423085742,-2.61738736337558,186.40802890758607,127.11697109241392,-1.5625,796.7647058823528,-0.2995293995966283,-29.952939959662828,TSLA
2013-11-18,135.27,135.45,119.61,121.58,23102019.0,True,-0.10239940937615355,154.2115,168.3798,0.8275290715816302,27.88963461506522,-11.055260473866383,-7.901762833241871,-3.1534976406245123,186.75750777522885,121.66549222477116,-10.239940937615355,715.1764705882352,-0.37125717536329317,-37.12571753632932,TSLA
2013-11-19,119.22,129.0,119.22,126.09,19803316.0,True,0.03709491692712619,151.939,167.5742,0.8483474159928548,31.97415336236645,-11.607204197914598,-8.642851106176415,-2.9643530917381824,185.71429205919915,118.16370794080083,3.7094916927126187,741.7058823529412,-0.3479340125148679,-34.79340125148679,TSLA
2013-11-20,126.08,127.45,119.06,121.11,13840027.0,True,-0.03949559838210803,149.7695,166.726,0.8477086840006585,29.956390322977356,-12.30462786549748,-9.37520645804063,-2.92942140745685,185.6557914597877,113.88320854021228,-3.9495598382108033,712.4117647058823,-0.37368774887521333,-37.36877488752133,TSLA
