Date,Open,High,Low,Close,Volume,High_Vol_Flag,Daily_Return,SMA_20,SMA_50,Volatility_20d,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,Daily_Return_Pct,Normalised_Price,Drawdown,Drawdown_Pct,Ticker
2010-06-28,34.191,34.545,33.874,34.36,163083315.0,False,,,,,,0.0,0.0,0.0,,,,100.0,0.0,0.0,AAPL
2010-06-29,33.856,33.856,32.565,32.806,315472195.0,True,-0.045227008149010484,,,,,-0.12396581196581025,-0.024793162393162052,-0.0991726495726482,,,-4.522700814901048,95.47729918509896,-0.04522700814901054,-4.522700814901054,AAPL
2010-06-30,32.877,33.036,32.02,32.212,205878957.0,False,-0.01810644394318095,,,,,-0.26706192319867483,-0.0732469145542646,-0.19381500864441023,,,-1.810644394318095,93.74854481955764,-0.06251455180442364,-6.251455180442364,AAPL
2010-07-01,32.542,32.629,31.147,31.823,285057573.0,True,-0.012076244877685438,,,,,-0.40716215937030853,-0.1400299635174734,-0.2671321958528351,,,-1.2076244877685438,92.61641443539,-0.0738358556461001,-7.3835855646100095,AAPL
2010-07-02,32.103,32.132,31.144,31.623,193495389.0,False,-0.006284762593093074,,,,,-0.528241693016227,-0.21767230941722415,-0.3105693835990029,,,-0.6284762593093074,92.03434225844005,-0.07965657741559949,-7.965657741559949,AAPL
2010-07-05,32.103,32.132,31.144,31.623,193495389.0,False,0.0,,,,,-0.6170847271488782,-0.29755479296355497,-0.3195299341853232,,,0.0,92.03434225844005,-0.07965657741559949,-7.965657741559949,AAPL
2010-07-06,31.623,32.375,31.527,31.842,171357527.0,False,0.006925339151883092,,,,,-0.6621887028693507,-0.3704815749447141,-0.2917071279246366,,,0.6925339151883092,92.67171129220023,-0.0732828870779977,-7.32828870779977,AAPL
2010-07-07,32.095,33.139,31.984,33.125,182036901.0,False,0.04029269518246337,,,,,-0.5876326872330324,-0.4139117974023778,-0.1737208898306546,,,4.029269518246337,96.4057043073341,-0.03594295692665889,-3.594295692665889,AAPL
2010-07-08,33.626,33.668,32.641,33.052,205559578.0,False,-0.002203773584905644,,,,,-0.528346547492518,-0.4367987474204059,-0.09154780007211205,,,-0.2203773584905644,96.19324796274739,-0.03806752037252619,-3.806752037252619,AAPL
2010-07-09,32.899,33.282,32.678,33.247,120771554.0,False,0.005899794263584557,,,,,-0.4603206938782449,-0.4415031367119738,-0.01881755716627115,,,0.5899794263584557,96.76076833527357,-0.03239231664726425,-3.2392316647264248,AAPL
2010-07-12,33.108,33.532,32.637,32.95,156720330.0,False,-0.008933136824375021,,,,,-0.42547057274024525,-0.4382966239176281,0.012826051177382836,,,-0.8933136824375021,95.89639115250293,-0.0410360884749708,-4.10360884749708,AAPL
2010-07-13,32.811,32.836,31.559,32.248,331165575.0,True,-0.02130500758725362,,,,,-0.4493176792818119,-0.44050083499046483,-0.008816844291347048,,,-2.130500758725362,93.85331781140862,-0.06146682188591391,-6.146682188591391,AAPL
2010-07-14,31.91,32.756,31.887,32.365,226423690.0,False,0.0036281319771769294,,,,,-0.4535475470362371,-0.44311017739961933,-0.010437369636617788,,,0.36281319771769294,94.19383003492435,-0.058061699650756624,-5.806169965075663,AAPL
2010-07-15,31.795,32.909,31.667,32.2,228822034.0,False,-0.005098099799165756,,,,,-0.46485530613686876,-0.4474592031470692,-0.017396102989799545,,,-0.5098099799165756,93.71362048894063,-0.06286379511059362,-6.286379511059362,AAPL
2010-07-16,32.407,32.653,31.813,32.004,289535967.0,True,-0.006086956521739295,,,,32.91316655034716,-0.4840524928266845,-0.4547778610829923,-0.029274631743692214,,,-0.6086956521739295,93.14318975552968,-0.0685681024447032,-6.85681024447032,AAPL
2010-07-19,31.982,32.001,30.683,31.449,285432579.0,True,-0.017341582302212055,,,,27.996919943429802,-0.5378502602580042,-0.4713923409179947,-0.0664579193400095,,,-1.7341582302212055,91.5279394644936,-0.08472060535506397,-8.472060535506397,AAPL
2010-07-20,31.052,32.388,30.737,32.26,295145985.0,True,0.02578778339533838,,,,41.700687410958935,-0.5091750038550984,-0.4789488735054155,-0.03022613034968291,,,2.578778339533838,93.8882421420256,-0.06111757857974393,-6.111757857974394,AAPL
2010-07-21,33.936,33.955,32.526,32.556,330180600.0,True,0.009175449473031616,,,,45.75836223574505,-0.45729353511942605,-0.4746178058282176,0.017324270708791556,,,0.9175449473031616,94.74970896391152,-0.05250291036088481,-5.2502910360884805,AAPL
2010-07-22,33.004,33.295,32.695,33.171,179777113.0,False,0.018890527091780296,,,,53.06734616402293,-0.3623745093564992,-0.45216914653387397,0.08979463717737479,,,1.8890527091780296,96.53958090803259,-0.034604190919674045,-3.4604190919674047,AAPL
2010-07-23,32.939,33.347,32.82,33.288,148640952.0,False,0.0035271773537124407,32.5102,,,54.328208550044906,-0.2745447939085537,-0.41664427600880993,0.14209948210025625,33.97370374102699,31.046696258973007,0.35271773537124407,96.8800931315483,-0.03119906868451696,-3.119906868451696,AAPL
2010-07-26,33.293,33.309,33.003,33.204,116242953.0,False,-0.0025234318673394984,32.4524,,0.2880767905405129,53.22268633114863,-0.2093044778862776,-0.3751763163843035,0.1658718384980259,33.68070964722812,31.224090352771874,-0.25234318673394984,96.63562281722933,-0.0336437718277066,-3.36437718277066,AAPL
2010-07-27,33.382,33.91,33.336,33.82,161964837.0,False,0.018551981688953223,32.503099999999996,,0.24566916374472553,59.699207467422355,-0.10666543282168561,-0.32147413967177996,0.21480870685009434,33.86887903738026,31.137320962619732,1.8551981688953223,98.42840512223516,-0.015715948777648404,-1.5715948777648405,AAPL
2010-07-28,33.768,34.065,33.329,33.419,144771462.0,False,-0.011856889414547656,32.56345,,0.23994291800443182,54.41728830786273,-0.057023270075106325,-0.26858396575244525,0.21156069567733893,33.980765100722785,31.146134899277218,-1.1856889414547656,97.26135040745052,-0.027386495925494834,-2.7386495925494834,AAPL
2010-07-29,33.387,33.634,32.797,33.055,179422840.0,False,-0.010892007540620474,32.62505,,0.23906005579322498,50.08541124752151,-0.046517036925223465,-0.2241705799870009,0.17765354306177744,34.01366376919574,31.236436230804262,-1.0892007540620474,96.20197904540163,-0.0379802095459837,-3.79802095459837,AAPL
2010-07-30,32.75,33.257,32.643,32.944,124974375.0,False,-0.003358039630918075,32.6911,,0.237936660406199,48.809415830071195,-0.04661024984852702,-0.18865851395930613,0.14204826411077912,34.00255173075689,31.379648269243102,-0.3358039630918075,95.87892898719443,-0.041210710128055786,-4.1210710128055785,AAPL
2010-08-02,33.352,33.627,33.247,33.532,118919147.0,False,0.017848470131131444,32.78655,,0.24414747706280027,55.30523020546462,0.0007538739277848094,-0.15077603638188794,0.15152991030967275,34.04759492594957,31.525505074050432,1.7848470131131444,97.59022118742723,-0.024097788125727677,-2.4097788125727675,AAPL
2010-08-03,33.532,33.712,33.223,33.544,116136901.0,False,0.00035786711201235555,32.87165,,0.2438764037353938,55.42953254785667,0.0388111917134637,-0.11285859076281762,0.15166978247628132,34.09341132995296,31.64988867004705,0.035786711201235555,97.62514551804423,-0.0237485448195577,-2.37485448195577,AAPL
2010-08-04,33.649,33.843,33.337,33.677,117191873.0,False,0.0039649415692821766,32.89925,,0.19973858794062724,56.861530570709874,0.07879557240921997,-0.0745277581284101,0.1533233305376301,34.16910251941027,31.62939748058973,0.39649415692821766,98.01222351571595,-0.01987776484284051,-1.9877764842840508,AAPL
2010-08-05,33.485,33.703,33.366,33.513,80608260.0,False,-0.004869792439944232,32.9223,,0.20051103506412163,54.53480129202698,0.09614179007786561,-0.040393848487154965,0.13653563856502057,34.22025192514977,31.624348074850232,-0.48697924399442316,97.53492433061699,-0.024650756693830073,-2.4650756693830074,AAPL
